movie_id, movie title , release date , video release date , IMDb URL , unknown , Action , Adventure , Animation , Children's , Comedy , Crime , Documentary , Drama , Fantasy , Film-Noir , Horror , Musical , Mystery , Romance , Sci-Fi , Thriller , War , Western , description, tagline, studio 
457,Free Willy 3: The Rescue,08-Aug-1997,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse",,
458,Nixon,01-Jan-1995,,http://us.imdb.com/M/title-exact?Nixon%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying both the fate of the world on his shoulders while battling the self-destructive demands within. From his victorious presidential election to the shocking Watergate scandal that would seal his doom.",,
459,Cry- the Beloved Country,01-Jan-1995,,http://us.imdb.com/M/title-exact?Cry-%20the%20Beloved%20Country%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
460,Crossing Guard- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Crossing%20Guard-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
461,Smoke,01-Jan-1995,,http://us.imdb.com/M/title-exact?Smoke%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers. ",,
462,Like Water For Chocolate (Como agua para chocolate),01-Jan-1992,,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
463,Secret of Roan Inish- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish-%20The%20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
464,Vanya on 42nd Street,01-Jan-1994,,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
465,Jungle Book- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Jungle%20Book-%20The%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
466,Red Rock West,01-Jan-1992,,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",,
467,Bronx Tale- A,01-Jan-1993,,http://us.imdb.com/M/title-exact?Bronx%20Tale-%20A%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
468,Rudy,01-Jan-1993,,http://us.imdb.com/M/title-exact?Rudy%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",,
469,Short Cuts,01-Jan-1993,,http://us.imdb.com/M/title-exact?Short%20Cuts%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Multi-storied, fish-eyed look at American culture with some 22 characters intersecting--profoundly or fleetingly--through each other's lives. Running the emotional gamut from disturbing to humorous, Altman's portrait of the contemporary human condition is nevertheless fascinating. Based on nine stories and a prose poem by Raymond Carver.",,Fine Line Features
470,Tombstone,01-Jan-1993,,http://us.imdb.com/M/title-exact?Tombstone%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",Justice is coming.,
471,Courage Under Fire,08-Mar-1996,,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses.... ",A medal for honor. A search for justice. A battle for truth.,Fox 2000 Pictures
472,Dragonheart,31-May-1996,,http://us.imdb.com/M/title-exact?Dragonheart%20,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Fox 2000 Pictures
473,James and the Giant Peach,12-Apr-1996,,http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"James' happy life at the English seaside is rudely ended when his parents are killed by a rhinoceros and he goes to live with his two horrid aunts. Daringly saving the life of a spider he comes into possession of magic boiled crocodile tongues, after which an enormous peach starts to grow in the garden.",Adventures this big don't grow on trees.,
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,01-Jan-1963,,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"An insane general starts a process to nuclear holocaust that a war room of politicians and generals frantically try to stop.  A classic black and white war satire from director Stanley Kubrick starring Peter Sellers.",,Hawk Films
475,Trainspotting,19-Jul-1996,,http://us.imdb.com/Title?Trainspotting+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Choose life."" Trainspotting is a Scottish cult film from the 1990\u2019s about a group of junkies and their perspective on life. The film was the most commercially successful British film of the 20th century.",Choose life.,Channel Four Films
476,First Wives Club- The,14-Sep-1996,,http://us.imdb.com/M/title-exact?First%20Wives%20Club-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Channel Four Films
477,Matilda,02-Aug-1996,,http://us.imdb.com/M/title-exact?Matilda%20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"See the world from a kid's-eye view with Matilda, a modern fairytale that mixes hilarious humour with the magical message of love. Matilda is a super-smart little girl who's woefully misunderstood by her parents, her brother, and an evil school principal. But with the help of a brave best friend and a wonderful teacher, Matilda discovers she doesn't have to get mad to get even.",A little magic goes a long way.,
478,Philadelphia Story- The,01-Jan-1940,,http://us.imdb.com/M/title-exact?Philadelphia%20Story-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
479,Vertigo,01-Jan-1958,,http://us.imdb.com/M/title-exact?Vertigo%20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"An ex-police officer is asked to follow an old friends wife who thinks she is being followed by ghosts. A classic Hitchcock about a man who\u2019s afraid of heights and a woman he must unfortunately follow to great heights.",Alfred Hitchcock engulfs you in a whirlpool of terror and tension,Paramount Pictures
480,North by Northwest,01-Jan-1959,,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"An advertising man is mistaken for a spy, triggering a deadly cross-country chase.",It's a deadly game of 'tag' and Cary Grant is 'it'...,Metro-Goldwyn-Mayer
481,Apartment- The,01-Jan-1960,,http://us.imdb.com/M/title-exact?Apartment-%20The%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Metro-Goldwyn-Mayer
482,Some Like It Hot,01-Jan-1959,,http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl as they leave on a tour. To make their getaway, they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate rich and very determined suitor.",The movie too HOT for words!,Ashton Productions
483,Casablanca,01-Jan-1942,,http://us.imdb.com/M/title-exact?Casablanca%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"Casablanca is a classic and one of the most revered films of all time. Starring Humphrey Bogart and Ingrid Bergman in a love triangle in the city of Casablanca which is a refuge for many fleeing foreigners looking for a new life during the war. Political romance with a backdrop of war conflict between democracy and totalitarianism. A landmark in film history.",They had a date with fate in Casablanca!,Hall & Wallis Productions
484,Maltese Falcon- The,01-Jan-1941,,http://us.imdb.com/M/title-exact?Maltese%20Falcon-%20The%20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,Hall & Wallis Productions
485,My Fair Lady,01-Jan-1964,,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Linguist Professor Henry Higgins bets his friend, Colonel Hugh Pickering , that he can transform Cockney flower girl Eliza Doolittle in time for an important society ball. The spirited Eliza proves more of a handful than the Professor could have predicted. As she slowly becomes more refined, and less reliant upon him, Higgins realizes, to his confusion, that he can't live without her.",,Warner Bros. Pictures
486,Sabrina,01-Jan-1954,,http://us.imdb.com/M/title-exact?Sabrina%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",,
487,Roman Holiday,01-Jan-1953,,http://us.imdb.com/M/title-exact?Roman%20Holiday%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Cosseted European princess who goes AWOL in Rome and is soon taken under the wing of tabloid journalist Joe Peck and his photographer sidekick, Irving Radovich. She thinks the boys don't suspect who she really is, but they're onto her -- and sense a sensational story if they can just keep Princess Ann handlers from retrieving her too soon.",Romance in romantic Rome!,Paramount Pictures
488,Sunset Blvd.,01-Jan-1950,,http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Paramount Pictures
489,Notorious,01-Jan-1946,,http://us.imdb.com/M/title-exact?Notorious%20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",No dream is too big,Bystorm Films
490,To Catch a Thief,01-Jan-1955,,http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"A delightful Hitchcock film about an ex-burglar who must catch a thief who\u2019s been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.",,
491,Adventures of Robin Hood- The,01-Jan-1938,,http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood-%20The%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
492,East of Eden,01-Jan-1955,,http://us.imdb.com/M/title-exact?East%20of%20Eden%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Two brothers compete for their father's approval and a woman's love.",,Warner Bros. Pictures
493,Thin Man- The,01-Jan-1934,,http://us.imdb.com/M/title-exact?Thin%20Man-%20The%20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Warner Bros. Pictures
494,His Girl Friday,01-Jan-1940,,http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hildy Johnson has divorced Walter Burns and visits his office to tell him that she is engaged to another man and that they are going to get married the day after. Walter Burns can't let that happen and frames the other man, Bruce Baldwin, for a lot of stuff getting him into trouble all the time, while he tries to steer Hildy back into her old job as his employee (editor of his newspaper).",,Columbia Pictures Corporation
495,Around the World in 80 Days,01-Jan-1956,,http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A bet pits a British inventor, a Chinese thief, and a French artist on a worldwide adventure that they can circle the globe in 80 days.",Let your imagination soar.,Walden Media
496,It's a Wonderful Life,01-Jan-1946,,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"An angel helps a compassionate but despairingly frustrated businessman by showing what life would had been like if he never existed.",It's a wonderful laugh! It's a wonderful love!,RKO Radio Pictures
497,Bringing Up Baby,01-Jan-1938,,http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",,RKO Radio Pictures
498,African Queen- The,01-Jan-1951,,http://us.imdb.com/M/title-exact?African%20Queen-%20The%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,RKO Radio Pictures
499,Cat on a Hot Tin Roof,01-Jan-1958,,http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
500,Fly Away Home,13-Sep-1996,,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes ""Mama Goose"".  When Winter comes, Amy, and her dad must find a way to lead the birds South...",,
501,Dumbo,01-Jan-1941,,http://us.imdb.com/M/title-exact?Dumbo%20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.",The One...The Only...The FABULOUS...,Walt Disney Pictures
502,Bananas,01-Jan-1971,,http://us.imdb.com/M/title-exact?Bananas%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"No overview found.",,
503,Candidate- The,01-Jan-1972,,http://us.imdb.com/M/title-exact?Candidate-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
504,Bonnie and Clyde,01-Jan-1967,,http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Parker who in the 1930\u2019s began robbing banks in all the main US cities until they were eventually killed. The film takes on the aesthetical movement of New Hollywood.",They\u2019re young...they\u2019re in love...and they kill people.,Warner Bros. Pictures
505,Dial M for Murder,01-Jan-1954,,http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Warner Bros. Pictures
506,Rebel Without a Cause,01-Jan-1955,,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The most intimate of Nicholas Ray\u2019s films. About a young troubled youth in a new town. This film embodies what it was like for post-war kids in Middle-America. The kid, played by James Dean in his one of his greatest yet sadly his last performance as he was killed in a car crash before the films release, finds friends, a girl, and shows off with knife fights and racing cars towards cliffs. ",Jim Stark - a kid from a 'good' family - what makes him tick...like a bomb?,Warner Bros. Pictures
507,Streetcar Named Desire- A,01-Jan-1951,,http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire-%20A%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
508,People vs. Larry Flynt- The,27-Dec-1996,,http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
509,My Left Foot,01-Jan-1989,,http://us.imdb.com/M/title-exact?My%20Left%20Foot%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to be retarded for the first ten years of his life. ",,Ferndale Films
510,Magnificent Seven- The,01-Jan-1954,,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,Ferndale Films
511,Lawrence of Arabia,01-Jan-1962,,http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lawrence of Arabia is the classic film from David Lean starring Peter O\u2019Toole and based on the autobiography from Thomas Edward Lawrence who during the first World War was on assignment by the British Empire in Arabia. The film would become a cult classic and is known today as a masterpiece.",,
512,Wings of Desire,01-Jan-1987,,http://us.imdb.com/Title?Himmel+%FCber+Berlin-+Der+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Wings of Desire is Wim Wender\u2019s artistically beautiful film about the lonely and immortal life of angles during a post-war Berlin. It\u2019s a poetic journey from the perspective of the angles of which one falls in love with a living woman and wants to become a mortal human thus giving up his heavenly life. Filmed in black and white and with a feeling of celebrating life.",,Road Movies Filmproduktion GmbH
